Distance_(microns),SERCA_gray_avg_wd1,SERCA_gray_avg_wd2,SERCA_gray_avg_wd3,SERCA_gray_avg_wd4,SERCA_gray_avg_wd5,SERCA_gray_avg_wd6,SERCA_gray_avg_wd7,SERCA_gray_avg_wd8,SERCAmCherry_gray_avg_wd1,SERCAmCherry_gray_avg_wd2,SERCAmCherry_gray_avg_wd3,SERCAmCherry_gray_avg_wd5,SERCAmCherry_gray_avg_wd6,SERCAmCherry_gray_avg_wd8
36.771,666.869,642.4746667,540.743,484.1063333,513.8213333,532.6936667,508.897,419.3633333,647.1986667,714.5226667,625.6243333,687.312,567.4403333,579.6243333
36.998,672.8163333,634.4523333,547.8403333,471.443,513.307,529.577,504.3336667,425.4756667,661.608,691.7103333,626.9233333,692.2393333,557.0176667,545.1573333
37.225,680.3086667,621.362,550.6186667,479.9316667,512.565,561.9333333,490.9213333,441.565,686.6433333,699.1226667,599.9253333,714.9503333,574.3046667,549.4886667
37.452,691.256,616.023,529.7416667,502,503.305,539.0676667,493.1273333,461.0913333,680.043,711.1846667,599.6386667,698.5626667,587.7906667,544.6743333
37.679,690.6536667,618.6486667,535.455,516.0303333,503.1833333,526.788,491.706,446.6226667,688.5573333,717.812,606.8553333,710.1013333,567.4673333,539.6353333
37.906,696.43,621.976,549.705,495.4543333,506.144,549.6943333,499.4116667,435.013,659.6093333,710.5296667,613.8083333,707.2173333,574.9443333,550.957
38.133,705.3763333,628.2216667,528.629,474.4923333,495.6023333,556.0653333,515.853,425.846,684.64,707.4596667,629.9776667,686.838,568.6326667,556.0153333
38.36,704.5636667,628.4896667,517.6546667,478.8223333,488.2043333,554.2113333,518.441,431.1063333,691.7446667,744.6563333,637.8946667,697.6076667,572.8513333,581.4366667
38.587,703.024,623.4976667,523.3436667,467.9546667,510.356,580.3693333,509.4166667,430.235,715.8423333,745.2153333,634.8973333,698.489,590.4376667,543.762
38.814,696.5363333,620.2853333,527.9563333,471.6626667,497.7703333,565.455,507.3336667,446.2276667,676.3276667,719.2103333,623.7633333,706.6453333,591.32,547.951
39.041,685.887,613.589,520.3726667,493.3106667,496.089,542.7906667,506.6763333,430.1113333,685.638,703.1266667,617.517,705.795,562.4176667,566.777
39.268,674.5026667,631.152,531.803,494.2956667,484.3426667,552.8846667,517.294,446.0856667,671.355,700.5916667,612.7656667,688.6763333,567.6236667,555.1416667
39.495,675.4726667,651.678,521.6696667,490.4543333,521.7946667,559.0046667,522.1373333,443.7396667,694.267,700.029,605.7776667,681.2273333,596.9273333,534.4816667
39.722,680.257,645.89,539.8806667,502.6666667,492.3063333,575.265,496.0293333,435.9516667,669.9423333,707.9566667,631.8336667,691.975,599.985,571.689
39.949,679.918,622.4883333,556.5806667,497.0833333,503.845,565.8856667,489.333,478.5863333,640.468,704.2436667,636.6856667,741.77,588.5866667,546.597
40.176,680.741,604.8903333,547.9433333,486.485,509.803,567.043,484.1276667,484.894,659.3786667,722.1213333,629.55,747.3466667,587.8336667,551.2216667
40.403,691.9803333,605.7633333,537.9196667,488.3636667,526.641,578.135,474.848,444.6623333,674.2703333,739.41,622.1946667,722.4146667,605.7466667,536.493
40.63,708.83,616.4943333,525.2,485.163,526.0766667,579.367,488.6863333,418.7233333,653.7623333,735.3726667,619.299,714.9303333,585.076,573.2323333
40.857,725.174,640.9213333,538.769,492.0303333,471.821,579.0426667,497.9413333,434.252,649.5403333,727.1896667,615.4673333,707.1826667,564.0883333,594.0866667
41.084,731.2486667,632.8786667,545.7296667,505.0073333,472.5083333,589.587,499.1373333,442.596,669.2926667,726.729,617.26,697.1816667,575.4613333,554.6246667
41.311,720.292,628.5223333,559.6563333,507.8033333,511.471,575.7176667,499.6863333,429.2803333,690.909,729.97,619.5013333,692.4233333,578.652,540.5193333
41.538,718.081,631.7573333,574.2296667,494.2273333,513.642,555.9933333,497.51,448.6453333,675.9633333,723.2863333,608.5586667,691.8063333,583.6253333,554.2336667
41.765,729.5053333,631.1666667,572.6196667,493.0226667,518.3126667,555.859,489.6176667,434.5103333,694.09,722.3653333,597.6133333,698.3693333,579.8706667,587.2623333
41.992,735.2103333,630.1156667,571.423,500.3636667,486.3313333,548.3053333,484.9216667,441.3736667,682.0466667,737.395,596.944,704.083,572.5766667,549.9633333
42.219,728.6056667,631.597,555.174,501.4393333,521.58,552.7836667,495.0003333,451.992,670.772,731.7736667,624.2036667,684.1776667,591.9353333,557.117
42.446,713.386,637.458,537.886,502.625,525.582,556.3273333,503.1666667,410.7673333,668.968,725.8216667,627.904,700.6373333,586.837,560.4883333
42.673,718.166,633.7476667,533.895,517.341,493.69,558.9626667,498.8333333,429.234,670.918,732.7096667,613.995,727.5633333,593.1783333,533.9913333
42.9,733.391,623.4246667,522.6303333,527.4393333,530.6593333,563.5183333,506.461,442.561,675.914,732.8223333,623.018,720.7216667,602.1706667,518.7736667
43.127,746.2703333,609.7773333,522.4326667,518.2273333,483.7453333,575.5516667,497.858,460.6073333,687.2603333,716.298,603.2993333,705.1836667,591.2153333,583.475
43.354,743.1783333,624.853,547.662,506.0076667,458.1126667,584.2456667,483.441,464.6733333,687.4373333,694.5136667,597.2013333,693.6643333,598.4,602.1183333
43.581,727.053,650.434,561.891,505.3406667,521.877,604.59,475.461,453.9936667,687.695,685.038,616.9403333,676.563,598.9263333,572.292
43.808,721.284,646.87,547.971,509.015,505.0886667,637.864,473.9313333,457.6136667,665.87,697.8956667,630.8813333,679.3183333,580.9416667,553.2333333
44.035,735.1873333,646.268,550.3593333,489.1816667,518.9796667,611.024,498.7796667,446.575,672.9843333,699.7726667,636.931,699.285,556.0076667,568.644
44.262,755.7106667,663.956,551.3906667,493.61,497.1343333,581.8873333,523.6766667,436.8033333,689.162,699.184,632.2456667,690.887,559.837,562.2263333
44.489,753.5513333,678.91,541.8193333,532.8106667,509.2716667,585.2306667,522.3726667,450.9226667,675.6013333,739.4586667,601.7773333,705.3536667,578.014,523.9883333
44.716,752.5803333,679.327,538.4693333,540.337,499.4836667,595.6256667,506.2253333,469.3153333,658.3913333,756.7733333,617.2363333,753.7903333,577.1393333,566.997
44.943,754.2486667,658.7336667,551.271,517.5,488.8276667,597.9006667,508.9506667,461.7683333,678.039,734.854,624.1936667,760.5856667,592.489,489.1856667
45.17,755.084,641.538,562.2146667,509.0833333,490.895,567.983,511.559,441.0203333,686.2116667,724.2783333,616.8216667,717.646,592.2946667,546.1066667
45.397,761.2796667,646.6203333,557.2573333,504.1893333,522.905,576.6576667,507.9703333,438.7896667,675.974,739.827,605.6646667,721.5586667,582.656,561.3266667
45.624,765.1166667,651.9106667,547.004,485.2613333,546.095,593.092,505.451,447.4756667,671.276,729.411,616.6113333,723.005,588.8473333,558.504
45.851,759.2116667,645.8326667,551.5256667,489.273,515.462,573.0983333,498.6616667,466.3003333,669.3223333,716.885,624.8846667,690.929,577.8606667,576.122
46.078,754.242,631.388,558.1366667,502.924,492.2063333,561.8866667,502.1373333,458.3483333,658.8943333,718.941,588.4173333,714.222,596.0226667,595.5296667
46.305,766.3263333,632.1566667,545.509,517.879,536.4133333,566.1146667,498.8333333,454.3493333,700.0263333,713.362,587.3273333,732.4843333,597.778,547.026
46.532,768.0406667,642.7913333,561.5443333,534.4923333,513.077,564.729,487.7156667,442.2413333,704.4233333,690.4823333,576.0736667,766.4346667,604.9643333,593.1283333
46.759,752.496,649.5163333,549.2846667,529.212,512.8183333,567.238,492.799,447.9346667,671.6356667,692.4156667,592.598,763.966,580.8553333,582.9953333
46.986,757.7403333,648.402,553.0553333,520.97,518.421,595.2116667,513.755,497.7756667,680.456,704.3356667,610.551,715.0603333,590.4913333,579.991
47.213,774.973,642.197,567.217,520.7653333,529.44,587.418,515.1616667,459.9023333,678.895,741.0716667,633.1156667,745.1303333,631.6873333,620.9526667
47.44,776.7206667,648.7933333,580.7603333,529.875,523.905,573.1926667,502.8626667,475.3216667,661.72,725.6706667,633.3113333,752.0126667,631.7103333,565.22
47.667,773.796,668.6996667,558.7933333,532.409,564.1783333,582.108,504.2353333,473.818,699.3326667,723.9333333,630.1186667,725.9603333,605.7266667,553.9506667
47.894,788.6333333,670.993,542.187,535.7273333,482.6716667,569.0203333,515.2156667,468.3453333,701.411,723.8916667,626.106,742.786,603.1116667,576.317
48.121,796.2413333,648.7706667,561.357,532.841,504.746,564.1443333,521.005,446.8106667,702.187,734.1413333,632.7036667,746.365,615.2196667,599.9703333
48.348,796.7836667,624.741,573.775,523.0986667,513.9943333,563.6936667,515.157,450.029,701.2036667,755.08,634.35,725.6153333,602.149,574.5856667
48.575,785.5176667,644.565,564.5096667,524.9696667,521.1346667,571.5683333,517.24,466.469,719.537,777.96,606.3056667,706.1926667,596.163,598.7543333
48.802,772.452,672.8863333,547.552,519.712,545.975,591.7783333,517.235,478.7763333,659.8446667,800.7863333,602.5036667,713.9316667,601.5396667,596.6586667
49.029,779.4143333,678.9073333,541.432,530.1366667,534.963,592.453,521.0486667,454.3483333,686.447,789.4226667,626.4193333,729.2026667,610.331,585.241
49.256,784.299,663.1453333,564.015,545.4696667,504.5193333,602.629,525.059,458.555,700.8246667,761.202,629.7773333,707.4393333,590.248,601.8773333
49.483,794.387,659.7446667,568.8293333,541.803,493.691,589.5713333,522.9656667,466.4816667,699.7336667,763.4896667,628.9386667,696.3556667,563.9,635.658
49.71,798.867,684.3283333,548.746,544.5343333,517.1153333,584.5786667,524.2646667,476.0023333,699.7186667,776.9933333,605.3263333,719.951,568.9743333,600.1863333
49.937,800.205,693.4516667,538.73,534.5,511.082,593.7643333,523.4216667,466.0636667,674.4983333,739.9123333,595.1556667,733.6326667,577.5636667,557.9273333
50.164,805.8483333,674.907,540.7596667,523.0493333,532.6453333,594.545,532.5,473.414,686.0166667,753.2703333,608.8316667,730.679,586.7713333,616.657
50.391,814.586,652.9643333,568.737,530.1513333,507.216,594.9166667,526.799,454.4846667,698.095,766.5266667,617.4583333,754.7083333,594.374,617.0523333
50.618,823.9376667,662.8176667,563.5533333,546.0606667,497.3746667,588.7776667,525.3036667,465.0356667,712.7723333,755.0286667,628.5926667,760.2813333,612.5953333,605.0033333
50.845,827.1233333,657.5293333,544.1706667,557.265,508.1656667,600.547,526.1813333,452.7583333,701.5946667,753.3843333,615.987,757.6893333,613.722,592.6543333
51.072,824.1256667,666.214,556.1176667,561.265,511.018,598.3716667,529.314,462.5243333,674.1753333,774.715,620.0316667,774.3456667,617.6933333,603.394
51.299,829.6073333,669.8923333,564.7783333,553.2576667,520.4676667,601.5113333,521.495,476.7276667,702.8753333,767.625,625.1526667,755.803,609.8796667,597.3386667
51.525,838.391,663.3256667,567.4543333,537.7993333,552.2203333,609.91,494.2156667,456.4216667,723.5263333,773.1943333,602.0716667,734.7276667,617.4736667,628.694
51.752,847.771,636.5576667,548.1323333,535.826,540.1736667,620.1443333,500.6616667,476.651,725.9496667,814.219,613.638,721.93,621.9073333,581.9496667
51.979,848.7313333,655.364,524.5566667,544.7686667,518.6796667,624.0216667,534.6276667,494.4106667,759.9356667,815.5283333,611.9663333,698.6823333,612.274,594.096
52.206,837.8666667,698.573,542.309,544.712,502.2393333,614.9356667,539.6863333,476.3893333,730.1826667,783.8133333,613.265,718.4493333,625.2763333,601.415
52.433,829.2403333,700.8876667,563.3756667,531.5416667,520.4573333,601.142,524.392,458.6056667,724.5096667,785.7143333,618.197,744.283,629.6313333,617.5266667
52.66,833.707,691.6666667,557.432,543.288,519.3036667,598.1316667,522.8086667,453.2543333,699.3946667,802.6273333,639.792,721.153,637.7513333,627.528
52.887,860.8133333,686.5283333,549.0723333,552.6363333,532.28,631.3783333,540.9706667,472.7846667,658.208,783.285,619.5843333,726.6443333,638.4826667,603.4393333
53.114,862.59,669.1126667,567.382,555.6366667,544.0646667,647.545,545.049,459.613,711.6253333,788.4943333,594.699,733.0123333,629.69,633.326
53.341,846.9253333,662.116,571.459,565.1933333,549.332,632.885,528.1763333,468.7816667,694.6526667,824.2336667,596.7973333,741.5943333,636.1883333,606.6346667
53.568,857.1883333,692.5446667,550.11,558.0983333,548.57,639.8013333,531.402,470.2976667,664.636,822.7943333,595.118,762.7816667,633.2236667,560.5113333
53.795,843.86,702.926,564.2996667,549.269,583.0053333,636.4326667,530.696,507.378,684.2836667,774.151,607.5886667,736.894,641.4496667,594.6956667
54.022,843.2916667,696.438,561.8786667,548.606,559.5886667,605.681,532.6666667,468.3573333,698.98,789.3696667,628.104,726.4246667,616.245,592.7483333
54.249,848.755,681.7586667,550.3686667,554.091,542.2653333,613.9083333,530.0096667,444.8713333,653.053,827.3386667,617.6296667,735.4846667,615.939,609.5083333
54.476,842.0253333,666.3736667,549.7763333,551.7426667,560.5886667,622.0543333,529.701,473.932,699.4676667,808.545,626.1186667,761.455,622.9896667,595.7803333
54.703,845.05,666.514,538.1526667,552.9433333,567.3306667,630.9653333,559.363,450.332,729.0713333,835.2066667,645.5676667,790.7786667,626.895,615.9463333
54.93,859.2783333,666.8413333,563.929,567.3333333,563.5633333,634.214,562.2696667,464.1303333,695.412,806.894,621.221,759.9976667,641.638,628.667
55.157,864.0126667,673.372,564.1083333,576.057,563.5653333,635.0446667,546.5786667,447.0346667,686.056,831.7766667,618.4346667,760.46,650.183,628.2006667
55.384,865.2636667,678.6446667,555.8243333,571.7196667,550.357,636.46,561.3286667,477.8116667,710.007,834.4766667,604.698,755.6216667,629.95,611.1316667
55.611,894.2753333,677.949,562.5323333,578.4316667,547.882,634.2673333,572.9606667,467.283,733.5,814.4236667,604.674,741.014,636.616,618.5556667
55.838,917.083,702.5686667,557.6656667,581.3026667,546.481,623.77,560.691,492.3953333,693.6463333,814.353,602.7473333,742.742,639.1376667,614.391
56.065,927.4166667,713.7313333,578.0906667,583.0646667,557.169,611.271,540.647,490.6123333,684.7633333,825.9906667,623.4073333,744.9613333,643.6346667,631.5253333
56.292,903.0853333,709.5056667,577.9966667,597.7653333,553.1436667,637.665,547.255,493.5166667,683.7736667,836.874,641.4586667,752.176,635.7036667,624.0256667
56.519,887.7853333,722.433,566.46,594.0226667,560.5276667,636.973,567.402,457.78,682.6373333,842.6243333,636.0393333,744.733,644.6456667,600.8346667
56.746,911.0903333,727.207,566.9016667,580.742,559.801,649.1426667,568.5786667,462.839,725.1373333,853.254,604.549,755.322,662.7193333,656.261
56.973,903.3496667,724.6826667,553.684,579,569.064,660.4766667,575.7453333,457.6423333,698.1163333,853.2236667,633.952,756.7826667,656.9153333,650.3163333
57.2,906.954,749.0856667,563.8246667,579.417,581.5843333,654.41,588.0296667,477.657,684.1726667,830.9736667,658.3336667,733.0543333,643.371,659.4866667
57.427,929.1946667,754.701,575.4183333,587.9583333,544.792,661.0463333,585.9703333,491.772,669.052,862.7726667,635.6603333,727.6593333,681.061,626.9056667
57.654,909.362,715.894,556.5906667,595.6816667,541.6723333,662.8823333,569.6716667,455.781,706.878,878.046,613.556,751.259,674.34,659.002
57.881,885.6156667,704.1823333,593.685,598.2006667,530.6673333,666.928,550.6666667,480.3683333,690.657,886.3883333,598.8536667,745.842,661.2543333,633.603
58.108,910.3406667,708.7373333,598.1816667,613.2726667,568.623,674.7403333,548.157,523.0623333,688.489,858.0983333,603.0836667,734.338,669.6523333,625.3316667
58.335,935.9336667,715.2783333,584.017,612.5716667,573.388,675.1493333,565.9316667,489.239,711.684,844.1653333,598.0773333,745.3796667,661.1013333,625.3626667
58.562,926.5226667,741.4693333,588.1086667,602.576,588.9846667,691.6263333,570.1813333,481.33,691.6196667,861.9473333,601.2503333,745.904,670.953,598.398
58.789,924.0363333,716.1916667,580.3253333,602.511,573.982,677.7223333,569.2746667,469.773,739.7766667,875.1853333,622.3796667,761.6666667,684.3403333,650.486
59.016,939.7306667,692.067,571.41,601.553,565.473,663.4256667,581.608,475.221,737.5826667,860.6603333,627.933,776.9776667,679.7226667,650.1686667
59.243,934.9256667,708.19,598.319,590.6856667,585.756,676.741,566.4703333,489.739,668.7883333,839.9953333,617.295,778.3603333,685.3046667,670.4806667
59.47,928.842,735.172,613.5116667,589.2576667,602.0283333,669.0976667,544.534,526.1776667,727.773,864.8686667,628.472,766.5766667,693.276,650.9776667
59.697,918.2006667,720.3006667,628.5733333,605.5076667,609.0756667,659.621,550.9116667,505.784,733.9283333,883.0193333,622.1056667,752.81,691.1716667,664.448
59.924,918.3303333,716.068,591.676,620.4166667,588.2686667,666.892,567.0196667,527.1646667,733.0593333,910.7,601.315,766.8153333,688.9876667,660.5496667
60.151,938.3596667,725.5043333,592.451,621.288,541.1216667,681.66,563.1076667,495.9573333,690.0463333,873.3963333,606.391,774.6886667,700.672,726.8153333
60.378,960.952,752.6316667,582.631,607.7273333,579.949,691.179,548.6323333,496.8673333,717.1673333,876.1866667,600.8406667,773.866,674.471,697.3393333
60.605,980.4396667,758.7326667,577.9983333,606.087,587.501,711.89,561.059,499.494,720.519,876.4063333,619.5496667,770.725,673.415,694.2616667
60.832,981.1756667,760.5563333,575.365,610.091,592.21,713.6726667,580.0736667,510.9486667,700.4616667,867.9523333,613.8693333,768.5403333,686.6623333,691.7693333
61.059,972.4726667,757.9063333,603.125,596.822,615.3913333,703.949,584.912,503.3923333,727.3466667,891.3353333,616.149,795.6643333,687.8176667,690.0466667
61.286,984.5276667,773.7856667,601.3886667,580.106,606.125,723.8966667,579.1913333,517.507,701.2723333,904.6093333,629.417,790.7316667,687.938,702.067
61.513,990.873,744.3076667,583.9796667,599.25,607.3666667,743.7773333,577.941,512.3033333,722.5096667,881.6966667,635.6856667,757.0046667,701.6093333,691.2273333
61.74,959.9223333,761.427,580.5396667,610.6363333,593.1386667,717.7116667,602.6666667,524.3023333,729.7316667,869.4506667,640.7783333,775.1623333,698.2366667,749.6026667
61.967,914.828,769.5013333,606.6353333,601.7463333,612.5013333,713.0876667,599.0683333,510.426,733.5016667,870.5536667,613.6753333,776.4353333,686.219,715.8413333
62.194,916.397,758.4643333,591.4716667,616.8636667,638.4446667,744.967,584.892,497.2043333,714.9056667,867.1753333,654.974,779.0203333,713.1723333,725.6306667
62.421,940.4616667,767.9086667,610.838,621.5416667,605.179,743.595,608.7743333,499.9063333,735.1566667,901.0113333,624.9653333,779.2443333,724.2816667,775.5406667
62.648,939.3693333,781.1306667,591.2123333,622.091,583.3586667,721.2163333,608.691,527.4,718.663,895.4083333,641.685,767.7386667,719.6273333,680.819
62.875,931.0906667,773.1696667,575.8543333,635.3786667,593.254,738.5466667,596.6473333,511.4096667,738.4523333,935.3503333,650.822,800.613,701.13,663.7413333
63.102,925.5466667,777.9883333,600.7516667,633.4696667,607.839,757.7043333,606.0836667,500.7946667,744.2756667,943.1163333,629.7666667,803.8333333,697.2083333,697.3036667
63.329,924.758,773.295,619.6526667,616.0873333,639.451,747.0516667,617.1766667,485.2616667,763.682,914.764,614.5793333,798.597,711.7216667,660.7923333
63.556,929.3383333,789.326,594.7773333,603.6666667,608.2746667,720.8386667,634.7353333,503.5603333,732.5226667,894.822,615.1386667,824.347,705.8683333,723.9023333
63.783,919.665,794.7843333,611.999,599.3523333,624.724,729.344,621.843,545.252,729.372,929.061,626.8426667,818.0983333,714.3933333,690.6463333
64.01,917.048,769.8423333,596.0623333,600.394,628.2473333,750.1666667,604.2403333,517.944,721.249,932.336,623.1923333,809.5226667,732.5683333,696.9513333
64.237,924.115,773.3776667,590.5866667,613.2913333,633.9236667,746.145,612.549,519.1206667,746.433,932.9156667,618.7376667,817.6873333,726.425,716.4716667
64.464,929.728,779.8633333,622.14,625.0153333,657.6576667,740.8613333,608.5293333,526.7116667,699.5323333,914.968,628.0036667,835.1733333,695.4166667,669.156
64.691,930.0616667,808.8066667,628.9373333,624.216,667.4466667,753.723,599.559,522.438,751.2113333,926.9426667,649.8233333,842.498,698.1796667,727.166
64.918,932.4816667,802.7496667,651.7146667,624.8333333,670.1033333,757.3506667,604.5046667,505.5063333,758.4493333,905.2486667,625.4353333,847.582,688.7566667,717.4206667
65.145,925.5526667,786.3566667,611.9783333,617.1176667,666.9913333,747.8936667,623.9606667,519.7143333,757.674,902.8043333,633.0586667,843.96,697.7553333,724.842
65.372,911.825,791.177,612.6546667,622.6593333,662.615,765.4753333,642.696,529.4403333,737.2883333,902.9856667,642.906,838.3426667,708.1533333,720.5506667
