POSITION,old_mCherry_avg_wd1,old_mCherry_avg_wd2,old_mCherry_avg_wd3,old_mCherry_avg_wd4,old_mCherry_avg_wd5,old_mCherry_avg_wd6,old_mCherry_avg_wd7,old_mCherry_avg_wd8,old_mCherry_avg_wd9,old_mCherry_avg_wd10,old_mCherry_avg_wd11,new_orai_avg_wd2,new_orai_avg_wd3,new_orai_avg_wd4,new_orai_avg_wd5,new_orai_avg_wd6,new_orai_avg_wd8,old_orai_avg_wd1,old_orai_avg_wd2,old_orai_avg_wd3,old_orai_avg_wd4,old_orai_avg_wd5,stim_avg_wd2,stim_avg_wd3,stim_avg_wd4,stim_avg_wd6,stim_avg_wd7,stim_avg_wd8,stim_avg_wd9,stim_avg_wd10,stim_avg_wd11,stim_avg_wd12,disc1-WT-Avg,disc2-WT-Avg,disc3-WT-Avg,disc4-WT-Avg,disc5-WT-Avg,disc6-WT-Avg,disc7-WT-Avg,disc8-WT-Avg,disc10-WT-Avg,disc11-WT-Avg,disc12-WT-Avg,disc13-WT-Avg,disc15-WT-Avg,disc1-Avg-Best2,disc3-Avg-Best2,disc4-Avg-Best2,disc5-Avg-Best2,disc6-Avg-Best2,disc7-Avg-Best2,disc8-Avg-Best2,disc9-Avg-Best2,disc10-Avg-Best2,disc11-Avg-Best2,disc12-Avg-Best2,disc13-Avg-Best2,disc14-Avg-Best2,new_mCherry_avg_wd2,new_mCherry_avg_wd5,new_mCherry_avg_wd6,new_mCherry_avg_wd7,new_mCherry_avg_wd8,new_mCherry_avg_wd9,new_mCherry_avg_wd10,new_mCherry_avg_wd11,SERCA_gray_avg_wd3,SERCA_gray_avg_wd4,SERCA_gray_avg_wd6,SERCA_gray_avg_wd7,SERCA_gray_avg_wd9,SERCA_gray_avg_wd10,SERCA_gray_avg_wd11,SERCA_gray_avg_wd12,SERCAmCherry_gray_avg_wd1,SERCAmCherry_gray_avg_wd4,SERCAmCherry_gray_avg_wd5,SERCAmCherry_gray_avg_wd6,SERCAmCherry_gray_avg_wd8,SERCAmCherry_gray_avg_wd9
39.949,1596.6,2155.7,2952.1,2782.1,1499.6,2493.5,1918.3,1969.1,2357.6,2084.8,1743.3,82.4,85.8,99.2,102,88.4,51.7,1897.5,2208.9,2918.3,2230.8,2406.1,2062.1,2870.1,2519.8,2530.5,2406.3,3143.7,1629.7,2031.2,2110,3219.3,894.2,978.8,1292.3,776.4,634.5,870,1340.7,1157.8,1185.4,713,633.7,652.5,471.2,890.6,712.5,1212.9,545,1034.6,765.8,930.4,675.1,868,984.6,673.9,718.6,697.9,116,88.2,138.8,115.5,56.9,127.3,63,88.3,2639.7,482.3,1137.1,1359.2,1333.5,1852.6,716.3,1222.4,1212.3,1729.3,603.2,1529,1028.2,1521.5
40.176,1523.4,2182.3,2952.3,2803.1,1547.5,2553.7,2094.3,2020.7,2359.2,2136.3,1705.2,85.3,86.3,91.5,88.3,88.3,50.5,1831.6,2339.3,2856.4,2344.5,2630.8,2107.7,3062,2599.8,2549.7,2400.5,3213.3,1791.8,2010.9,2061.6,3218.5,989.1,1089.4,1176.1,851.9,672.5,932.5,1505,1150.8,1232.9,675,777.3,594,488.5,926.5,630,1196.5,518,833,930.2,958.5,650,927,785.1,729.4,876.9,841.4,83.9,84.3,141.7,125.8,60.8,128.5,70.4,79.5,2611.1,348.2,1314.8,1527.6,1246,1945.9,768.5,1270.8,1336.2,1660.2,615.2,1749.8,1058.4,2078.2
40.403,1603.8,2264.6,3123.4,2772.8,1612.6,2532.4,2244.3,2157.1,2383.7,2219.6,1778.2,112.6,89.5,92.2,71.9,73.5,46.3,1952.5,2173.9,2899.6,2408.6,2564.2,2088.1,2989.1,2589.4,2670.1,2446.8,3317,1868.4,2188.6,2032.9,3282.7,1007.9,934.4,1178.3,839.5,706.5,846,1365.3,1174.4,1110.2,658.5,756.5,669.5,545.7,915.4,795.5,1146.7,568.5,826.3,982.4,957.6,774.1,882,957.6,770.1,841.8,692.8,117.3,111.2,173.9,141.7,60.7,155.7,70.5,86.6,2701,380.4,1265.4,1534,1221.8,1912.7,834.4,1201,1515.1,1598.5,630.3,1519.8,1265.5,1945.1
40.63,1657,2345.9,3191.3,2947.4,1672.8,2628.2,2192.3,2085.8,2506.5,2164.7,1859.1,107,77.2,87.7,94.3,55.7,56,1945.3,2316.8,3087.4,2477.5,2502.1,2245.9,3122.2,2571.2,2797,2538.3,3321.1,1944.9,2296,2175,3379,1102,907.7,1315.3,931.6,644.5,987,1659.6,1287.7,1110.9,660.5,732.6,733.5,359.4,902.4,723,1154.4,642.1,960.8,944.9,899.8,737.6,623.5,1020.3,715.8,750,702.9,133.5,126.8,183.8,126.5,68.7,144.9,41,70.6,2837.2,333.3,1347.4,1482.2,1466.8,2057.8,1057.5,1617.4,1276.5,1754.5,381.2,1488.9,1285.9,2092.3
40.857,1875,2598.5,3342.8,3193.1,1984.4,2729.8,2351.1,2250.9,2685.7,2364.8,2010.2,92.3,102.7,102.8,102.6,53.2,54.2,2153.9,2503.6,3297.6,2719.3,2729.8,2437.7,3310.7,2871.4,2981.2,2807,3598.9,2157.2,2464,2372.7,3593.8,1053,1142,1463.9,927.2,690.5,859.5,1544.2,1327.6,1150.3,745.5,738.1,736.5,517.1,864.7,706.5,1176.6,527.5,1009,1070,893.5,855.1,788,948.3,711.9,733.4,732.2,94.6,117.5,183.5,138,65.5,107.3,58,64.3,2992.6,363,1190.8,1460.6,1651,2361.1,1092.7,1318.5,906.4,1640.4,383.6,1427.9,1181,2058.1
41.084,1786,2370.9,3115.7,2845.4,1740.8,2407.1,2215.2,2087.8,2475.4,2183.4,1852.2,103,89.2,92.5,84.1,51.1,52.6,1889.5,2323.9,3124.8,2511.1,2427.1,2228.5,3019,2725.8,2706.2,2582.5,3373.6,1858.4,2268.8,2121.4,3423.7,1094.4,1177.7,1333.6,937.8,679.5,934,1639.3,1238.9,1243.9,703.5,747.7,703.5,566.7,1048.6,830.5,1158.2,483.7,941.6,970.9,982.2,788.6,697,874.3,773.1,711.2,772.5,94,108.2,165.3,121.9,48.2,153.1,76.4,65.3,3219.6,215.7,1136.3,1567,1196.7,2116.3,1067.1,1370.2,1692.1,1549.6,712.3,1516.2,897.7,2248.6
41.311,1692.4,2277.6,3163.6,2853.8,1681.7,2463.2,2125.2,2017.6,2469,2040.7,1771.8,108.3,80,88,73.4,56.5,53.3,1836,2288,3055.9,2600.2,2323.2,2281.6,3037.7,2502.6,2825.3,2615.5,3198.3,1844.9,2182.8,2165,3326.7,1158.6,1054.8,1385.3,1024.9,749,833.5,1633.5,1359.8,1024.1,747,879.7,679.5,606.4,860.5,841,1302.2,509.6,926.4,906.5,1059.9,812.1,835,1053.3,772.1,773.5,784.8,107.7,106.6,156.4,107.2,55.1,147.8,79,62.4,3279.4,83.9,1158.2,1608.6,1446.5,2039,1144.4,1166,1275.4,1688.2,638,1602,1029,2083.4
41.538,1653.5,2244.2,3168.3,2645.1,1817,2360.1,2048.4,1950.4,2427.3,2073.3,1720.1,100.8,85.7,89.4,105.5,76.3,61.2,1882.5,2124.3,3011.2,2577.5,2428.9,2125.4,2880.1,2476.9,2775.6,2532,2941.7,1770.5,2075.8,2062.6,3124.1,1262.9,1127,1415.4,845.3,677.5,978,1728.4,1461.5,1230,802,753.9,642,592,950.8,801.5,1220.7,513.4,946.3,971.6,1072.1,810.8,747,983.5,708.1,858.7,757.8,97.4,86.4,160.2,114.8,61.1,98.4,86.3,48.6,3182.8,121.8,1423.7,1548,1445.1,1958.5,825.2,1353,1657.6,1542.4,493.5,1297,1276.4,2486.6
41.765,1633.5,2084.4,3101.8,2543.2,1784.9,2308.3,2067.5,2030,2386.5,2033.9,1605.7,90.9,86.7,82,108,79.2,55.3,1787.9,2020.3,2926.1,2596.6,2196.3,2069,2780.7,2224,2693.2,2436.5,2734.8,1637.4,2064.1,2085.5,3045.6,1393,1231.8,1399.5,973.8,690,1057.5,1874.9,1346.9,1166.8,734,708.5,725.5,685.3,851.7,746.5,1293.7,588,1013.7,1028.7,1010.5,747.6,725.5,1022.9,710.6,786.3,757.5,99.4,77,114.5,108.2,72.9,125.9,83.5,57.9,3121.7,263.4,1300.9,1565.9,1341.8,1764.2,756.3,1269.7,1222,1566.6,356,1704.3,1254.5,2055.9
41.992,1504.9,2156.7,2954,2335.3,1699.9,2024.2,1765.9,1874.2,2309.7,1984,1539.9,105,60.3,84,91.9,75,72.8,1870.9,2006.4,2914.1,2496.9,2234.5,1926,2849.8,2357.9,2590.4,2506.5,2391.7,1519.4,2001.9,2003.1,3057.1,1338.1,1248.4,1314.4,1074.5,677.5,1004.5,1743.5,1317.4,1347.8,820.5,733.9,693,741.3,915.5,754,1296.1,592.4,979.3,1107,1121.6,860.9,767,977.5,721.6,804.3,914.9,94.9,68.3,113,101.9,110.6,136.3,86.8,76.5,3078.1,316.4,1406.3,1593.3,1447.5,2090.6,774.7,1386.5,1222.2,1562.6,402.9,1984.6,1160,2534.8
42.219,1505.6,2150.5,3195.2,2146.7,1720.1,2017.3,1655.6,1934.2,2299.3,1912.6,1539.4,107.8,70.2,101.8,89.2,68.6,70.7,1927.9,1816.6,2703.9,2492.5,2029,1866.8,2641.1,2024,2623.8,2219.5,2171.1,1424.7,1906.4,1948.1,2974.7,1428.5,1279,1415.9,978.1,825.5,1038,1923.4,1286.4,1153.6,897.5,793.8,799,630.7,907.7,754,1283.8,614.4,994.4,1001.9,1067,896.8,825,995,686.6,758.4,928.2,98.2,76.1,158.1,94.9,101.3,132.4,57.3,60.5,3066,379.5,1433.8,1744.6,1502.5,2179.8,703.4,1138.2,1569.2,1827.4,405.7,1878.7,1266.4,2395.1
42.446,1425,2192.4,3048.8,2240,1665,1852.5,1567.4,1710.9,2247.6,1680,1462.1,98.5,78.3,105.2,120.4,66.6,69.6,1710.2,1757,2535.1,2400.3,1892.2,1778.6,2508.9,2162.4,2556.1,2170.8,2094.8,1297.5,1846.9,1989.9,2816.5,1374.1,1274.6,1487.1,917.9,834,970,1887.8,1306,1409.5,1086,942.9,726,689.9,1002.6,855,1363.4,536.6,1040.5,1009.6,962,895.7,807,971.2,694.6,800.8,834.9,82.6,82.1,158.6,107.4,71.1,126.6,53.7,66.4,3089,651.4,1424.9,1838,1624.1,2087,1162.2,1142.1,1460.6,1976.9,520.1,1778.6,1435.4,2391
42.673,1433.6,1990.7,2898.1,2131.3,1760.7,1719.3,1615.9,1564.9,2145.6,1602.8,1450.8,99.6,75.7,116.7,89.6,72.5,75.3,1629.6,1710.1,2408.7,2297.2,1811.6,1616,2431.6,1992.6,2459.3,2061.3,2053.1,1177.7,1775.8,1853.5,2701.9,1368.2,1534.7,1581.5,1096.9,750.5,878.5,1959,1313.3,1250.8,1169.5,885.7,714.5,664.4,1008,852.5,1400,529.2,1088.4,1006.2,1096.6,982.9,933.5,983.2,670.5,726.2,976.7,104.1,97.2,145.9,136,65.5,149.3,62,98.3,3167.3,604.3,1529.8,1671.8,1416.5,1941.7,1455,1376.9,1194.2,1936.6,394.9,1857.4,1302.1,2940.6
42.9,1307.1,1883.6,2933.5,2133.2,1645.9,1800.9,1530.7,1579.5,2185.9,1500,1529.9,96.8,112.8,119.8,98.7,74.4,87.8,1784.6,1578.1,2118.2,2202.4,1644.5,1450.7,2293,1935,2452.7,1987.3,2072.5,1148.5,1816.3,1914.7,2449.3,1350.1,1333.8,1665.8,1007.4,644,946.5,2029.8,1346.6,1303.5,1124,880.2,797,599.3,1114.4,872.5,1321,569.6,1114.4,1034.1,1169.5,1027.7,988,964.1,682.9,773.3,938.7,116.8,95.5,146.6,108.6,85,123.4,48.9,88.1,3231.7,534.5,1483.5,1500.8,1527.2,1788.6,1240.4,1203.9,1061,2014.6,573.7,1803.2,1260.9,2871.4
43.127,1149,1908.3,2846.2,2239.3,1571.2,1685.4,1308.5,1398.8,2247.9,1543.3,1507.3,104.6,110.3,107.2,107.1,66.5,70.3,1585.7,1569.3,1953.7,1929.6,1461.7,1367.1,2413.4,1987.1,2422.6,2006.3,1855.6,1058.1,1683.4,1616.4,2206.9,1352.8,1239.2,1517.3,927.2,691,933.5,1932.1,1379.6,1228.8,1059.5,989.7,750,761.6,1007.2,878,1302.2,521.5,1084.1,1075.7,1120.1,973,1108.5,1024.2,714.9,742,907.8,75.5,123.1,176.3,109.5,96,84,71.5,64.1,3330.8,280.5,1640.8,1521.5,1755.4,1983.1,1047.8,946.8,1224.2,2040.6,396.8,1476.8,1189.6,2705.5
43.354,1153.1,1890.3,2795.1,1995.4,1598.9,1518.7,1224.6,1368.8,2384.9,1353.4,1611.1,121.2,109.7,109.5,120,62.8,58,1627.5,1561.5,1873.9,1846.3,1495.4,1263.8,2179.2,1869.3,2380.6,1918.3,1842.9,1050.1,1670.7,1664.5,2291.2,1418.1,1446,1343.9,926.8,800,893,1834,1483.3,1313.8,1027,935.4,813,627.6,1120.1,956.5,1346.6,551.4,1110.7,1154.4,947.2,923.2,1013,960.7,845.7,833.7,1003.4,94.6,106.5,168.1,91.5,88.1,134.2,90.7,46.9,3327.8,81.1,1430.3,1578.9,1516.6,2244.7,1195.6,1500.9,1474.5,2355.3,365.1,1431.3,1265.8,2707.6
43.581,1126,1768.9,2537.1,1986.2,1515.2,1611.9,1062.6,1269.3,2198.8,1301.5,1535.3,126.2,83.3,111.7,91.8,70.4,55.5,1471.5,1389.8,1560.7,1615.6,1549.3,1163.1,2130.8,1710,2343.4,1888,1841.4,1070,1557,1416.3,1920.3,1322.1,1442,1496.6,979.3,882.5,960.5,2042.9,1429.2,1455.8,1107,1014.1,840,735.3,996.3,923.5,1316.5,600.9,1057.1,999.6,1125.5,933.8,1077.5,937.2,925.5,830.1,995.9,120.6,109.7,157.1,113.6,84.3,145.3,80.5,58.8,3242,212.2,1357.9,1603.6,1563.5,2220.3,1236.8,1500,1390.7,2084,445.9,1545.1,1208.2,2960.5
43.808,1065.9,1807.5,2523.6,1870.3,1343.6,1467.8,1011.7,1138.3,2101.6,1209.3,1459.5,111.3,91.7,96,117.8,66.3,56.4,1467.8,1318.5,1443.6,1632.5,1323.7,1179.6,1838.3,1559.1,2308.9,1878.8,1816.8,942,1532.4,1339.1,1872.5,1509.5,1486.5,1497.9,878.2,683,932.5,2026.9,1506.9,1387.9,1248,955.3,835,694.9,1139.5,903.5,1363.1,542.5,1015,975.9,1154.2,943.2,927.5,912.5,765.6,761.5,1012.5,71.2,115.7,174,123.5,76.4,145.4,78.5,75.8,3314.5,423.4,1625.9,1625.4,1560.8,2185.5,1117.7,1332.5,1396,1906.9,521.8,1594.7,1214.8,2778.8
44.035,1006.4,1808.3,2575.7,1869.6,1346.8,1385.9,943.6,1111.6,2125.9,1264.9,1345.7,99.7,96,89.6,110.9,62.8,60.2,1524.7,1330.8,1421.6,1413.5,1336.4,1214.9,1756.4,1460.5,2195.5,1848,1715.9,998.7,1484,1248.9,1756,1390.1,1513.5,1550.1,1059.7,933.5,935.5,1890.3,1462.3,1383.8,1098,1027.3,821.5,793,1022.9,943,1354.1,550.5,1079,1024.3,1077.9,915.6,906,964.3,739.3,821.5,937.1,103.7,105.1,146.7,134.5,80.3,144.7,94.5,63,3340.6,640.2,1271.1,1600.5,1543.2,2389.1,1120.1,1537.6,1234.5,1849.1,396.9,1601.7,1152.2,2900.1
44.262,944.9,1776.3,2346.3,1787.4,1198.5,1288.5,832.1,1019.8,2109.3,1128.8,1244.7,95.3,125.7,105.7,124.8,58.1,62.7,1480.9,1317.4,1393.7,1317.4,1368.6,1051.3,1605.1,1399.5,2161.3,1852,1499.1,968.8,1350.8,1155.2,1568.4,1577,1571.3,1509.8,1004.8,802,998,1977.9,1551.8,1442.7,1060,890.9,937,749.8,1140.9,757.5,1346.1,509.4,961.1,1043,1049.9,944.2,860,1043.6,889.4,829,907.9,149.9,104.3,127.8,105.6,81.7,140.3,90.4,59.2,3121.2,704.6,1263.9,1526.9,1744.6,2483.6,1234.2,1342.8,1195.2,1906.6,202.2,1577.4,1203.2,3066.9
44.489,961.4,1682.7,2507.7,1680.5,1019.7,1314.4,965,1052.5,2014.7,991.9,1156,101.8,128.3,91,94.2,60.6,57.1,1207.6,1199.1,1211.9,1194.6,1334.2,1014,1629.1,1447.2,2137.9,1812.8,1489.2,987.4,1360.8,1094.9,1670.5,1462.9,1491.7,1526.1,916.6,897.5,958,1853.2,1514.3,1440.1,991.5,861.9,880.5,743.2,1086.2,919.5,1395.4,614.4,1126.5,1016.9,1237.2,988.5,917,1015.5,809.7,875.5,841.3,126.7,109.6,169.3,84.1,77.3,173.8,74.8,66.9,2992.7,745.5,1516.8,1492.2,1501.7,2417.4,1378.7,1674.7,1234.9,1736.1,630.1,1712.5,1245.1,2617.5
44.716,882.6,1641.8,2355.8,1527.9,879.8,1215.2,857.6,931.6,2052.2,1021.8,1051.8,108.7,101.5,104.7,83.1,60.9,61.3,1416.9,1133.6,1312.4,1152.4,1343.6,1013.5,1453.8,1472,1888.3,1727.8,1531.2,1069.6,1418.2,932.1,1597.7,1637.7,1548.7,1562,1090.6,838,1016.5,1930.5,1678.5,1287.1,1073.5,1031.7,828,654.6,1006.3,968.5,1413.1,548.4,1154.1,1063,1077.1,941,865.5,1095.2,779.1,893.2,961.4,88.3,95.6,188.2,95.9,72.6,169.7,52,75.9,3011.2,670,1645.4,1518.1,1644.2,2288.8,1416.8,1683.3,1626.3,1751.3,574.5,1680.7,1281.3,2755.7
44.943,861.8,1626.3,2345.3,1631.8,799.3,1302.3,780.3,872,1970,1044.2,1012.4,124.2,90.2,104.6,83.4,62.4,65.9,1382.4,1236.9,1191.1,1212.9,1207.8,957.8,1385,1313.8,1924,1921.3,1459.4,877.5,1333.1,1042.4,1539.5,1563,1488.2,1619.5,1247.6,881,1009,2003.1,1616.1,1373.5,942,974.7,835.5,878.1,918.3,849.5,1472.4,486.7,1037.3,1057,1061.5,948,912,1189.8,921.3,741,1037,83.9,85.7,161,102.4,74.8,148.6,66.8,98,3051.2,672.4,1562.1,1490.3,1884.9,2169.1,1302.5,1422,2171.2,1876.7,610,1658.3,1188.5,3215.4
45.17,827.2,1590,2199.6,1502.2,720.4,1254.7,733.1,916,1893.4,948.6,890.5,119.7,106.3,106.5,119.4,77.3,57.2,1347.7,1082.6,1292.5,1083.7,1302.3,872.2,1316.7,1331.9,1770.8,1952.5,1301.4,933.2,1374.3,977.2,1632.5,1563.3,1553.1,1508.5,1138,852.5,1041,1929.6,1676.4,1448.9,1034.5,958,905.5,835.5,972,846,1319.4,507.7,1032.9,1039.6,1191.7,946.5,993.5,1046.5,898.1,917.4,926.3,140.4,95.7,177.5,138,80.6,191.6,80.1,98.5,3221,549.4,1334.6,1605.9,1671,2564.5,1124.1,1491.4,1700.1,1882.2,774.8,1719.3,1182.9,2044.2
45.397,694.3,1621.7,2144,1452.8,844.7,1163.9,715.7,862.9,1811.4,1040.9,893.4,119,107.5,97.5,133.6,78.3,55.7,1373.3,1012.7,1262.5,1053,1356.1,891.4,1376.1,1349.9,1721.9,1807,1336.4,921.2,1390.5,912.5,1606.8,1592.2,1678.2,1569.9,1107,885.5,1079.5,1969.2,1643.1,1362.5,1089,1023.1,968.5,802.8,990.4,1010,1428.2,532.9,1031.6,1105.3,1174,993.9,955.5,1061.8,915.2,755.6,951.9,116.7,98.3,191.4,123.5,96.1,164.8,83,55.3,3258.1,623.8,1425.6,1699.7,1613.4,2671.2,1236,1553.7,1672.8,1822.8,739.4,1624.7,1456,2741.9
45.624,751,1500.7,2094,1414.8,749,1253.1,639,836.3,1712,886.6,790.2,120.6,111,102.6,106.2,78.3,49.8,1326.7,1065.4,1089,1173.2,1289.6,882.1,1341.5,1302.9,1817,1840.5,1297.7,872.5,1343.8,860.4,1631.1,1538.1,1707.1,1707.8,1232.4,889.5,1163,1909.9,1685.9,1501.2,1075,1113.1,914,875.9,1076.4,834,1579.6,598.3,1066.4,1086.7,1243.7,969.7,1012,1158.6,974.4,930,1054.4,85.8,96.3,179.6,114.9,103,205,61,74.5,3069,636.9,1489.7,1637.5,1873.8,2648.7,1294.3,1259.8,1675.8,1441,663.6,1876.8,1643.9,2436.7
45.851,784.2,1446.1,2092.4,1260.9,748.2,1203.3,657.1,810.9,1771,1016.6,793.5,107.3,107.7,91.7,153.2,72.8,44.3,1472.5,928.9,1002.5,1045,1211,816.5,1285.7,1214.1,1677.8,1893.3,1425.2,934.3,1421,881.7,1567.9,1601,1583.7,1777.2,1385,1015.5,1081,2096.5,1733.5,1431.7,1072,1046.2,905.5,767.3,1073.3,942.5,1465.3,549.7,1051,1202,1227.5,991.9,1124,1174.1,899.4,924.2,1067.4,87,88.4,169.1,134.3,82,173.2,54.6,86.8,2928.4,490.8,1415.5,1701.5,2178.7,2828.5,1345.9,1691.3,1366.9,1603.7,566.6,1820.9,1485.8,2615.1
46.078,679.8,1440.1,2148,1268.9,693,1245.6,745.9,822.2,1796.6,879.5,677.2,114.1,101.3,107.6,132.1,67.8,56.8,1329.8,1022.6,1129.9,1062.6,1310.8,780.1,1313.6,1299.5,1698.2,1815.5,1310.8,885.9,1351,743.1,1472.2,1585.2,1683.1,1734.6,1440,944,1122.5,2167.9,1716.5,1428.5,1172.5,988.1,847,746.7,1135.8,869.5,1480.7,591.1,1163.9,1221.1,1293.1,926.9,1115.5,1140.5,987.6,869.4,949.1,119.9,82.9,162.2,133.9,92,148.3,74.5,95.3,3013.1,508.3,1490.7,1741.2,2134.8,2892.3,1657.1,1706.4,1856.1,1746,572,1375.3,1300.7,2746.4
46.305,664.1,1365.5,2150.6,1107.7,678.5,1204,726.2,809.3,1463.2,857.7,752.8,117.1,89,108,98.2,68.7,65.3,1322,976.1,978.5,988.2,1344.2,839.8,1314.4,1368.8,1593.4,1900.3,1416.4,751.4,1281.8,838.1,1521.5,1709.3,1637.9,1793.9,1401.8,932.5,1122,2165.8,1650,1372.6,1237.5,1114.1,876,848.1,1192.5,1041.5,1581.9,606.1,993.9,1262.1,1387,1104.7,1180,1141.7,921.7,883.7,1035.9,111.1,106.5,123.3,129.6,79.8,139.8,70.1,85.7,3316.7,609.9,1665.4,1644.9,2114.4,2792.1,1679.8,1719.4,1683.5,1881.2,430.4,1478.8,1439.1,2068.5
46.532,680.5,1416.1,1951.8,1044,591.2,1229.6,714.9,746.2,1590.9,882.4,648.1,95.2,112,116.5,112.3,60.7,66.1,1273.5,967.4,1041.3,969.1,1221.9,780.3,1268.6,1305.6,1592.3,1754.8,1391.2,754.7,1338.1,834.7,1647.9,1585.1,1715.1,1796.2,1366.8,877.5,1013,2165.7,1826.6,1350.7,1215.5,1193.6,938.5,847.3,1175,977,1616.2,546.7,1224.4,1173.2,1288.3,1004.5,1099,1128.8,980.5,907.1,1024.9,89.6,110.2,152.8,102.6,57.9,160.6,51.1,89.5,3421.5,685.3,1606.6,1470.8,2139.4,2567.2,1457.5,2131.1,1431.1,1952.6,659.2,1718,1467.3,2905.8
46.759,645.7,1326,1904.4,1205,747.4,1120.7,849,664.1,1468.2,810.1,605,85.5,92.2,112.1,140.2,57.9,63.5,1355.1,948.6,1100.9,996.8,1296,747.3,1226.1,1376.3,1472,1688.5,1270.4,717.6,1251.6,872.9,1570.5,1596.2,1806.6,1864.9,1366.3,971,1118,2031,1700.5,1538.3,1259.5,1112.2,902,876.1,1200.8,1041,1610.9,552.8,1169.9,1211.7,1502.1,1117,1141,1158,1060.1,896,933.7,121.3,94.2,197.1,119.6,82.6,205.7,47.5,114.8,3255.9,902.4,1540.4,1468.7,2246.7,2768.4,1281.9,1817.9,1566.7,2417.1,680.2,1639.4,1465.8,2692.7
46.986,703.2,1246.5,2008,1156.9,689.4,1183.9,755.6,716.9,1492.8,998.1,634.5,88,90.3,97.7,134.2,67.5,77.1,1282.5,965.7,1103.9,925.5,1292,780.6,1138.9,1295.8,1504.7,1568,1357.4,690.4,1270.3,708.4,1582.5,1778.1,1920.6,1943.9,1537.2,1071.5,1251.5,2349.6,1943.8,1589.7,1458,1356.4,1103,960.7,1230,1147,1676.5,708,1313.8,1648.3,1728.1,1228.1,1365,1279,1009.4,911.1,1011.1,141.6,64.4,183.8,111.2,113,136.4,67.9,100.9,2916.6,884.3,1475.9,1485.8,2128.4,2753.4,1447.7,1580.6,1740,2397.4,712.9,1671.7,1502.4,2896.2
47.213,711.6,1188.7,2031.9,1157,675.3,1104.1,762,669.6,1611.3,1026.7,665.9,108.5,98.5,107.6,125.5,85.7,67,1366.4,1016.7,1162.2,935.3,1226,827.6,1156.6,1335.9,1486,1592,1321.7,609.9,1210.9,772.5,1629.9,1533.5,1792.3,1726.2,1302.3,881.5,1059.5,2082,1828.4,1412.6,1226,1078.9,882.5,819,1179.6,1045,1551.9,566.1,1096.3,1157,1461.8,948.5,1055,1192.3,1166.9,1039.5,1232.7,117,79.7,175.3,100.8,96.4,124,51.4,75.3,2976.1,764,1803,1537.6,2122.7,2585.5,1708.7,1704.7,1791,2395.9,622.2,1566.6,1403.4,2522.6
47.44,671.4,1200.8,1911.6,1188.4,641,1119.4,707.8,730.9,1577.3,909.7,666.3,107.6,96.2,107.2,117.2,80.9,69.2,1347.9,958.3,1245.6,988.9,1185.1,712,1130.8,1180.5,1417.2,1619.3,1294.6,639.5,1263.3,745.4,1704.5,1533.8,1694.8,1834.5,1157.3,971.5,983,1997.2,1862.1,1292.6,1355,1078,879.5,847.6,1143.2,1040,1563.3,563.5,1152,1198.6,1448.8,1041.2,1250,990.3,989.7,781.8,1119.5,112.5,82.5,184.2,82.5,71.3,156,71,55.8,3025.5,846.3,1756.2,1590,2325.2,2681,1710.9,1703.5,2055.3,2391.1,498.2,1548.9,1270.7,3386.1
47.667,727.5,1085.2,1815.8,1250.2,711.2,1044,736.5,757.9,1572.5,968.5,684.3,93.1,109.3,106.5,129.7,68.4,75,1292.9,1048.6,1205.4,904.6,1250,802.1,1162.4,1182.4,1454.1,1539.3,1308.1,525.1,1167.3,745.3,1620.5,1486.9,1674.3,1628.9,1248.4,928,1090,1967.1,1773.7,1239.1,1085,1078.9,873.5,837.4,1096.5,1057.5,1504,555.4,1203.6,1160.2,1349.9,958.4,1087.5,955.1,931.6,875.2,1004.9,89,82.2,191.8,138.2,89.2,148,57.2,66.3,2778.4,855.5,1879.4,1638.7,2305.1,3009,1689.1,2042.5,2195.2,2386.9,621.4,1832,1024.5,2817.6
47.894,747,1051.6,1753.5,1150.1,722.8,1071.6,736.2,756.5,1469.3,926.1,641,102.4,107,114.3,143.9,74.3,71.2,1265.7,1014.8,1363.6,929.2,1190.5,793.5,1074.5,1241.8,1436.2,1460.8,1321.2,506.5,1185.6,752.5,1552.2,1615.9,1519.1,1677.2,1066.7,875,1035,1980.3,1779.1,1152.2,1079.5,995.2,857.5,768,1069.9,1035,1508.2,496.2,1117.8,1293,1478.7,1028.9,1064.5,948.4,1073.7,740.5,832.5,99.4,94.3,183.5,112.4,96.1,149.3,66.5,83.4,2885.7,787.9,1590.5,1677.5,2353.9,2921.6,1753.5,1896.3,1766.3,2507.6,615,2137.3,1011.7,2895.3
48.121,796.8,1006.3,1790.2,1156.1,683.3,1096.8,758.6,768.3,1569.2,775.2,649.7,102.2,112.5,126.7,169.2,72.8,57.2,1102.1,979.9,1267.5,880.6,1181.2,882.4,983.6,1177.3,1342.5,1467,1233.7,499.9,1193.4,658.5,1567.1,1478.6,1444.6,1523.7,1065.2,753,957,1888.5,1845.7,1167.6,1073,956.3,850.5,809.8,984.8,1048.5,1480.1,520.8,1103.8,1172.3,1384.8,1060.6,999.5,905.2,1004.6,744.9,863.6,108,87.8,182.7,98.9,81.6,162.7,80.8,70.3,3155.3,820.8,1365.6,1564.7,2260.8,2604.4,1769.1,1716.5,1507.9,2592.8,590.8,2197,1179.5,3066.2
