POSITION,old_mCherry_avg_wd1,old_mCherry_avg_wd2,old_mCherry_avg_wd3,old_mCherry_avg_wd4,old_mCherry_avg_wd5,old_mCherry_avg_wd6,old_mCherry_avg_wd7,old_mCherry_avg_wd8,old_mCherry_avg_wd9,old_mCherry_avg_wd10,old_mCherry_avg_wd11,new_orai_avg_wd2,new_orai_avg_wd3,new_orai_avg_wd4,new_orai_avg_wd5,new_orai_avg_wd6,new_orai_avg_wd8,old_orai_avg_wd1,old_orai_avg_wd2,old_orai_avg_wd3,old_orai_avg_wd4,old_orai_avg_wd5,stim_avg_wd2,stim_avg_wd3,stim_avg_wd4,stim_avg_wd6,stim_avg_wd7,stim_avg_wd8,stim_avg_wd9,stim_avg_wd10,stim_avg_wd11,stim_avg_wd12,disc1-WT-Avg,disc2-WT-Avg,disc3-WT-Avg,disc4-WT-Avg,disc5-WT-Avg,disc6-WT-Avg,disc7-WT-Avg,disc8-WT-Avg,disc10-WT-Avg,disc11-WT-Avg,disc12-WT-Avg,disc13-WT-Avg,disc15-WT-Avg,disc1-Avg-Best2,disc3-Avg-Best2,disc4-Avg-Best2,disc5-Avg-Best2,disc6-Avg-Best2,disc7-Avg-Best2,disc8-Avg-Best2,disc9-Avg-Best2,disc10-Avg-Best2,disc11-Avg-Best2,disc12-Avg-Best2,disc13-Avg-Best2,disc14-Avg-Best2,new_mCherry_avg_wd2,new_mCherry_avg_wd5,new_mCherry_avg_wd6,new_mCherry_avg_wd7,new_mCherry_avg_wd8,new_mCherry_avg_wd9,new_mCherry_avg_wd10,new_mCherry_avg_wd11,SERCA_gray_avg_wd1,SERCA_gray_avg_wd2,SERCA_gray_avg_wd3,SERCA_gray_avg_wd4,SERCA_gray_avg_wd5,SERCA_gray_avg_wd6,SERCA_gray_avg_wd7,SERCA_gray_avg_wd8,SERCAmCherry_gray_avg_wd1,SERCAmCherry_gray_avg_wd2,SERCAmCherry_gray_avg_wd3,SERCAmCherry_gray_avg_wd5,SERCAmCherry_gray_avg_wd6,SERCAmCherry_gray_avg_wd8
2.27,7.89925,41.57425,90.007,-115.47725,-70.8575,31.33375,73.77,21.0815,-90.04075,-103.48425,-62.36225,84.206,89.66666667,48.76733333,58.79266667,41.881,77.37266667,-37.40525,-108.5085,-226.22725,-234.01875,101.53725,-287.818,-22.6365,15.4245,-3.5575,159,66.5345,-5.66525,-1.1425,-48.8495,-73.50725,-42.0325,-184.4285,-148.4645,-159.415,-1.5,-161,128.5375,-101.7685,-62.6495,-30.5,-40.221,26,-185.177,24.903,-7.5,78.6635,-35.148,18.1105,117.643,77.7105,-22.731,-214.5,54.639,55.024,-74.449,-38.736,182.306,88.402,153.7636667,163.1546667,103.2653333,107.049,107.5643333,96.207,648.188,671.3233333,510.3236667,432.015,607.2033333,523.0803333,491.902,470.2656667,625.9593333,713.271,638.6256667,627.196,529.0276667,551.9706667
2.497,20.526,-73.248,48.64825,-61.113,-56.4865,123.06675,35.44025,46.34525,56.70575,-102.53175,-111.7205,93.373,66.66666667,48.974,33.60633333,44.68866667,66.69766667,-106.8665,-48.42375,-203.034,-179.66875,-44.73875,-276.8675,-33.427,41.043,-98.25975,145,54.2,-148.09775,25.90975,-33.16975,-86.9055,-132.973,-140.3315,-149.2075,-137.364,-2.5,-201,92.869,-71.738,-92.925,-233.5,43.347,48,-167.667,66.51,-81,127.726,15.4285,24.925,77.966,151.983,-5.7395,-15.5,74.27,128.903,-0.9505,-130.5135,190.069,70.856,146.33,165.1866667,106.9966667,103.506,119.8013333,98.654,654.967,683.429,514.6646667,422.5416667,596.513,539.6996667,483.206,492.3423333,602.7436667,729.5156667,633.9446667,626.457,549.5443333,532.369
2.724,48.5125,-82.869,17.499,-108.0645,-67.396,137.29175,63.9085,-9.6185,38.7715,-130.51475,-101.90525,91.12666667,53.33333333,39.10866667,41.92833333,44.08033333,54.89566667,34.78925,-1.7745,-270.79175,-121.0225,76.21075,-295.194,-92.30675,115.992,42.8735,184.25,61.85225,-66.70625,59.44775,-32.38,-96.73725,-73.114,-208.432,-43.398,-208.675,-28,-119,59.8725,-72.765,-113.2805,-129,-7.381,15,-117.806,28.6685,16.5,50.4895,13.818,-4.0325,128.597,116.6495,13.1445,-190,69.8365,190.0445,-48.801,-59.01,214.0346667,87.45133333,170.1156667,182.0606667,89.682,135.1706667,116.309,84.611,650.3616667,672.664,504.9173333,432.144,575.106,537.9056667,482.044,508.2116667,608.7213333,729.3763333,621.9973333,673.786,555.1906667,533.5446667
2.951,59.612,23.08125,120.905,-76.22175,-54.14825,21.66625,148.54,45.39275,87.7385,-77.69575,-76.481,87.595,57.5,29.67633333,45.932,48.49733333,51.02833333,-109.31125,-153.5455,-250.45925,-249.5445,124.19375,-339.10375,-82.42825,130.67375,-159.32425,240.5,82.0235,-69.52375,20.963,104.67425,-14.63475,15.105,-230.1395,-71.694,-195.3945,-142,-93.5,82.7125,-95.119,-76.619,-171.5,24.199,78,-180.347,84.3025,-47,86.959,-22.0985,48.619,227.796,91.7005,-3.9915,-221,56.328,93.6615,6.0745,-93.619,197.6846667,90.413,179.6693333,173.8393333,90.52233333,133.197,108.809,76.12166667,642.3753333,665.9163333,493.8903333,453.1933333,590.4516667,538.8393333,488.3923333,498.8333333,630.6866667,709.855,626.203,689.1786667,550.2263333,533.611
3.178,11.30875,-63.19725,39.4345,-95.91175,-52.509,15.8755,79.19475,-17.67725,18.492,-82.26025,-112.502,68.46,86.83333333,33.67366667,56.33133333,48.706,34.59833333,-25.23425,-151.28075,-212.379,-240.9045,79.41675,-383.722,-12.9805,144.30525,-87.474,259.5,134.089,-91.2915,26.7095,62.34275,55.31125,-106.7705,-118.4285,-89.619,-190.2975,-89,-131.5,72.461,-28.146,-95.658,-96,21.2585,50,-149.3795,48.7395,-21,67.6155,7.082,79.847,162.692,196.4965,-9.0765,-150.5,0.6935,7.8265,-5.119,-23.76,207.149,89.26566667,152.8216667,149.301,90.79933333,124.661,103.176,91.33633333,637.1566667,680.4576667,498.9876667,468.303,562.77,546.8866667,484.3873333,483.599,637.052,706.0063333,628.903,658.8166667,542.9323333,546.062
3.405,-12.85875,-49.87575,71.981,-92.4175,-121.5115,127.672,81.33775,-44.5855,2.03025,-57.57025,-110.41875,62.266,67.5,49.00833333,70.93633333,41.30233333,34.16966667,-76.13025,-153.98475,-183.509,-191.5985,100.88975,-295.2735,12.49675,95.48475,-31.6065,280,80.754,-132.7425,-10.961,42.8055,-7.14525,-42.279,-105.2705,-81.0035,-99.592,-98,-140,34.444,-97.124,-123.704,-146.5,-15.602,65.5,-105.296,128.6835,48,150.9675,33.068,98.779,81.837,23.629,-40.665,-175,143.216,36.1735,0.7325,-36.3775,198.7306667,83.84066667,139.1753333,155.7206667,95.16,129.272,95.5,90.01966667,660.621,732.73,492.2273333,464.9543333,586.4173333,534.671,490.353,507.334,639.7603333,696.2633333,623.9186667,630.917,533.763,532.047
3.632,40.33825,-65.59175,69.62225,-159.629,-157.206,9.01575,31.8065,-50.91425,-50.869,-140.64025,-130.5365,49.857,91,60.43266667,53.005,44.282,48.79966667,-85.68925,-87.72875,-233.79975,-219.19875,68.07325,-232.30725,-15.99025,96.3315,-26.28775,341,3.3095,-154.68775,-23.50725,52.60625,33.72875,-49.7725,-150.84,17.76,-190.9965,3,-193,95.655,-72.2615,-63.5285,-185,-23.0375,67.5,-122.6295,65.447,-25.5,32.908,34.519,27.376,142.2655,33.772,-88.7055,-234,63.969,34.381,77.117,25.3265,176.3743333,96.76966667,135.0053333,182.2346667,109.495,140.2206667,101.1673333,81.74566667,662.6873333,716.2113333,487.2596667,452.1743333,595.0603333,526.1726667,495.912,518.0486667,652.9116667,695.775,616.577,649.347,550.8633333,548.4303333
3.859,-51.73075,28.41475,146.21175,-162.966,-112.2355,35.52025,90.5965,-7.13375,-41.1245,-123.518,-103.379,52.956,77.83333333,59.07933333,45.23566667,45.379,50.977,-50.2015,-112.055,-333.939,-248.4855,-41.2905,-211.38475,-82.63675,84.5765,-28.1965,209,55.1,-190.21625,-21.44625,47.75675,84.318,-88.2145,-84.2855,-51.6735,-55.527,46,-73,70.376,-26.5085,-69.3805,-71,-35.07,173.5,-128.891,122.214,-107,114.386,6.483,22.619,130.9795,125.131,-29.005,-205,47.158,142.0985,14.8295,-60.942,171.8826667,103.2446667,152.1856667,196.4676667,115.532,113.9943333,98.25533333,97.49766667,644.174,715.9876667,500.703,442.8486667,613.074,511.601,491.5,495.262,642.1523333,701.74,615.359,648.738,560.632,529.7413333
4.086,-3.4085,-31.69925,108.0555,-200.1775,-97.525,62.8835,33.45075,-16.705,13.46125,-127.2105,-130.3065,70.63466667,74.66666667,40.71566667,31.678,37.48633333,47.60066667,77.81325,-101.89425,-289.413,-254.30175,22.79525,-297.71025,-28.93,49.0545,2.06325,249,178.29725,-123.666,-20.22525,57.39025,-17.48725,-152.0545,-103.374,-69.602,-193.107,37.5,-148,66.643,-34.459,-52.0305,-85.5,-12.8675,177.5,-98.148,59.216,-95,108.204,-51.9265,-11.6955,130.5375,118.4115,-15.9045,-186,15.673,62.4695,13.5445,-24.2295,203.432,78.81633333,166.7163333,187.141,104.8996667,124.6053333,96.31166667,95.759,654.4906667,685.4453333,514.308,448.5303333,595.1993333,502.5383333,492.3333333,495.0266667,639.8206667,720.955,613.8353333,653.894,544.2016667,535.2316667
4.313,39.89925,-93.50825,158.3575,-167.776,-91.663,-6.017,62.37275,-45.211,-46.783,-149.793,-138.056,81.397,86.33333333,48.89966667,20.68833333,40.35266667,53.78266667,-44.307,-110.28225,-213.682,-207.95675,40.5385,-256.63825,-99.063,3.094,14.20425,405,58.80025,-60.76725,16.92825,120.215,-39.3295,-99.2415,-155.3365,-108.6225,-169.711,-43,-54,62.073,-66.988,-95.5575,-88.5,-43.034,43,-163.235,78.204,-112.5,79.704,-44.136,121.408,54.235,80.8385,-20.073,-225,19.3075,119.33,32.8265,-7.1665,180.9503333,54.51233333,165.4123333,175.868,87.81466667,89.61833333,94.54966667,98.93733333,673.2953333,669.4566667,500.7856667,462.428,586.4236667,542.6553333,497.1963333,491.5856667,635.7006667,717.083,624.2883333,653.603,539.5503333,531.7263333
4.54,32.8585,-62.08625,96.9435,-142.58025,-34.276,0.86975,-21.88125,1.9575,-26.9455,-103.095,-120.4925,75.492,72.16666667,72.10966667,48.30633333,42.98333333,75.48033333,-33.16325,-68.508,-177.70475,-217.5495,-6.75,-213.918,-26.83575,39.22625,-32.0555,330,58.9515,-157.075,-33.41325,-7.51125,7.3635,-111.393,-235.0715,-120.7705,-110.8655,34,-53,95.864,34.15,-76.7855,59,-45.966,24.5,-67.0935,37.214,-121.5,85.9045,8.114,35.82,91.451,126.0815,-78.925,-92.5,22.173,46.2585,11.7805,114.9405,174.7733333,81.71233333,160.8753333,177.297,84.112,116.1506667,86.40233333,84.38333333,660.1556667,664.8013333,493.9243333,465.5,567.9813333,543.2846667,505.3386667,472.3556667,627.1303333,729.4476667,633.6006667,604.653,547.5123333,544.546
4.767,4.30425,-37.1645,76.94475,-131.82225,-104.6245,72.785,-11.7505,-26.68175,-29.256,-130.35075,-91.8185,75.16233333,58,45.83933333,71.005,33.093,56.068,-90.14275,-101.60575,-159.518,-248.402,3.66675,-257.91825,-60.75825,6.847,-25.115,347.25,65.41675,-209.006,53.351,-9.7715,38.44975,-39.8575,-115.1735,-123.881,-169.0375,26.5,-80,119.638,-12.037,7.347,-205,-41.247,36.5,-100.653,87.9285,-37,32.388,-20.7075,-10.8025,85.932,49.9045,-34.6955,-121.5,94.539,-16.2565,-8.4305,14.102,193.8886667,94.508,161.144,176.6243333,88.728,157.2403333,94.40866667,76.78333333,652.9133333,657.081,493.841,445.7913333,570.3893333,528.509,516.0393333,465.349,617.7893333,731.9323333,641.8726667,619.338,555.2546667,509.8726667
4.994,-16.9945,-68.04875,101.05675,-110.4955,-112.852,45.67425,18.9485,-24.236,-41.09275,-79.81675,-111.68425,85.78566667,73.33333333,55.76166667,65.99766667,29.28,53.113,-19.79775,-194.93675,-172.793,-228.339,79.571,-303.97225,-86.254,50.24675,19.996,316,165.61175,-236.92375,54.60625,-40.992,-0.40375,-86.803,-72.847,-65.1225,-148.0525,-150,-35.5,109.7655,-67.401,-6.401,-89.5,37.0305,68,-144.4745,73.066,-67.5,52.8265,8.8845,69.274,-9.6685,82.2925,10.7435,-142,89.52,80.7995,-9.0495,18.808,180.1566667,94.471,161.222,176.2076667,98.59333333,132.9253333,112.7976667,69.98066667,642.9353333,683.4273333,489.31,428.5,588.849,525.837,517.3383333,481.3453333,626.4446667,734.9413333,638.658,625.873,556.2456667,523.4683333
5.221,31.767,-97.93025,128.404,-182.98425,-179.96625,67.33475,-6.9235,-36.52325,-60.361,-8.853,-116.57675,96.857,95.33333333,43.47933333,61.908,40.542,43.58733333,-156.4245,-188.375,-208.31,-265.6045,186.55875,-301.001,-65.8235,13.56725,-20.6325,369.25,56.7115,-256.67925,-1.089,-10.672,-35.007,-71.973,-93.862,-77.4185,-160.289,5,-9,147.7705,-77.9165,-101.1835,-139.5,-13.121,23,-142.973,146.2345,-141.5,28.4335,12.5,106.8945,143.3435,92.1955,23.6345,-197.5,106.714,8.296,25.655,-102.5,169.4023333,78.02066667,137.9426667,172.7883333,122.5,133.3373333,117.9403333,71.67766667,666.322,687.6993333,483.1733333,431.7423333,588.469,529.4406667,521.245,505.817,632.7696667,718.539,628.9573333,607.4793333,547.5646667,549.46
5.448,7.48625,-43.966,124.85075,-112.03625,-120.78525,18.191,15.05225,-11.672,-112.50575,-90.9005,-135.8545,91.82933333,62.83333333,39.166,60.49333333,53.45966667,41.047,-46.1065,-156.87275,-232.4705,-286.94975,116.927,-327.99925,-24.0595,200.4855,-65.25575,478.5,73.7275,-215.6685,-7.39925,12.87675,-89.11425,-74.815,-138.238,-75.9815,-141.7655,-58.5,-27,118.903,-1.5135,-56.4895,-186.5,22.8535,69,-123.546,111.3315,-67.5,35.4795,46.9355,42.544,51.3675,24.704,-6.4745,-220,120.8605,109.684,-9.199,-45.245,174.277,78.74966667,133.8046667,181.752,119.563,125.247,105.7026667,87.52833333,667.1173333,682.719,492.944,429.6816667,583.32,521.606,519.5536667,500.6423333,628.3826667,734.7496667,632.3903333,627.302,541.6386667,531.8506667
5.675,18.76225,-126.03075,168.10525,-191.33925,-136.931,6.80875,20.39775,-5.19975,9.04625,-85.319,-96.671,88.82933333,69.5,49.46733333,53.80166667,55.00033333,47.47666667,-159.68475,-189.00675,-321.07225,-301.43,101.856,-328.27775,-106.453,143.3725,-28.97075,415.75,13.6995,-337.278,39.24125,-39.4345,37.50275,-2.2825,-158.0695,-36.051,-83.3535,-18.5,8.5,147.3655,-22.369,-63.9725,-121,8,51.5,-173.2145,71.2755,-78.5,66.352,37.116,120.908,-22.01,97.119,13.3655,-194.5,88.76,41.0135,34.524,-0.966,170.4226667,94.831,170.8453333,183.0266667,94.55933333,124.1696667,111.6403333,98.828,654.8376667,672.81,520.2493333,426.4963333,603.826,522.7486667,519.539,488.2303333,646.7596667,784.788,637.109,638.7563333,555.2833333,529.1
5.902,45.42875,-68.23775,121.00475,-121.57675,-151.67775,68.11425,45.0845,-57.32825,35.38,-18.96825,-116.325,70.85733333,87.33333333,58.52333333,39.94533333,52.15266667,45.316,-43.32375,-189.4125,-296.79525,-272.65975,74.6205,-332.09975,-91.342,58.46875,-30.15475,331.5,70.28075,-372.0495,4.7105,-10.0465,-18.1275,-72.114,-160.102,-83.2095,-121.163,-1.5,-24,119.3965,-20.932,-94.182,-101,16.0275,23.5,-156.461,73.7395,-52.5,110.724,48.876,94.7655,20.138,86.5475,-59.3365,-212.5,243.2445,4.83,20.078,-9.085,180.9833333,88.41466667,158.367,182.4603333,98.84166667,131.5506667,110.9436667,86.21066667,643.355,673.4033333,513.6636667,436.121,586.8803333,538.0376667,510.4216667,493.4993333,653.521,745.282,645.7286667,628.0756667,573.4463333,531.1896667
6.129,37.05875,-109.6315,114.8745,-89.1505,-197.0025,37.96725,66.7635,-21.66875,-2.829,-150.26025,-121.81675,63.96366667,64,48.03033333,59.04833333,54.04833333,53.95666667,-49.413,-128.425,-280.29175,-281.10325,45.16,-338.21125,-137.8365,156.237,-127.55,412.5,-11.7285,-327.11,-8.79575,-2.59275,-20.416,-64.3095,-98.1155,-86.82,-43.551,12,-38.5,177.2705,-65.9575,-107.9285,-41.5,-3.051,37,-146.0305,130.0885,-124.5,61.0815,0.3745,55.0645,29.5885,67.5695,-61.5695,-172.5,200.6645,-76.532,-25.7195,-113.5,194.0576667,77.06533333,127.119,182.546,111.85,112.9626667,92.83366667,102.298,635.2876667,659.466,514.646,440.2993333,573.6616667,538.6936667,506.098,486.174,646.289,765.3676667,637.4773333,625.3536667,573.8086667,543.6126667
6.356,-40.224,-95.97525,132.4595,-145.681,-182.2105,143.1075,6.10675,5.68025,-110.389,-89.89925,-98.092,56.218,88.66666667,28.305,71.81366667,53.99666667,39.58266667,2.65475,-95.70325,-301.4695,-272.65525,-55.2555,-297.21625,-113.2475,38.544,-8.98125,425.5,-14.85125,-372.3105,23.122,-58.069,-34.08525,-24.7725,-186.2855,-32.3215,-81.558,34,-25,108.8095,-32.595,-44.7565,-148,-41.728,61,-91.75,175.2025,-106,61.1835,8.546,149.408,19.449,29.772,-8.41,-259.5,169.3365,1.024,-28.2825,-59.8725,189.6106667,101.586,137.848,172.342,100.5306667,105.8286667,87.99333333,75.42466667,638.4876667,664.3383333,545.3846667,425.8713333,601.056,556.5336667,512.8823333,479.679,635.236,788.6636667,622.6916667,642.4096667,560.0786667,511.154
6.583,95.96375,-119.28875,105.8315,-147.80075,-133.163,36.77025,90.50675,-3.0575,-116.30425,-127.00675,-144.6355,43.16233333,91,35.88033333,47.56566667,47.64533333,32.271,-90.179,-157.01225,-300.73425,-246.74075,-36.72725,-291.27375,-65.267,103.86275,-44.87775,370.75,28.0055,-315.91025,39.53475,61.6865,-125.422,-60.8265,-151.9335,-80.5205,-134.5035,-59.5,-102.5,92.4915,33.2315,-70.442,-47.5,50.855,-22,-124.024,77.408,-27.5,1.2005,37.3745,51.871,-5.051,93.9115,-75.464,-165,179.066,-31.294,-19.201,-36.3535,163.1856667,105.4066667,156.8663333,147.1043333,76.55433333,112.6173333,79.773,60.37333333,651.7703333,674.2586667,536.9633333,433.6516667,612.7203333,547.0206667,508.461,480.2566667,632.9096667,770.7446667,622.3623333,647.9453333,560.2546667,519.6923333
6.81,-2.16625,-41.531,78.507,-97.39475,-251.28975,88.99875,112.19325,35.22075,-96.01375,-76.15725,-170.3375,62.01533333,109.3333333,49.61133333,34.542,48.049,62.641,-130.793,-169.92925,-347.0915,-398.79775,9.4775,-321.56975,-111.51575,121.35175,-7.58025,380.25,-83.6165,-427.05925,41.193,-9.63475,-84.0775,-82.0425,-75.898,8.8435,-110.437,-4,-44,168.158,-40.833,-121.9435,-105.5,-23.1325,40.5,-161.8825,162.427,-114,118.976,-19.4265,25.2535,53.2825,25.949,-28.6715,-295.5,120.105,-44.3195,-27.9185,-60.3775,199.539,80.90833333,144.3806667,153.571,78.57,121.9973333,94.38966667,80.725,639.4643333,635.859,510.153,457.2423333,591.7136667,536.232,505.3283333,492.2303333,628.711,753.0843333,634.4676667,628.5306667,553.6706667,534.2416667
7.037,-10.3565,-67.9245,37.27725,-175.9615,-151.29425,98.5385,57.1775,52.57375,-90.66725,-96.482,-68.70425,72.579,92.66666667,43.54966667,35.002,51.937,50.98966667,-69.83825,-185.0125,-310.8245,-247.99375,-10.59,-274.45725,-107.34025,135.80375,-43.29425,386.25,-63.328,-366.81325,-4.876,-30.14475,-91.2605,-29.4865,-111.1545,-169.082,-58.578,44,-37,28.4405,-15.503,-40.8945,-100,36.1495,82,-130.1295,80.4045,-62,45.2395,37.007,96.711,96.092,115.2975,21.141,-210,106.146,-119.027,8.629,-53.721,154.6796667,84.98066667,123.6243333,170.7123333,104.8573333,167.8763333,118.0803333,106.6713333,646.3096667,639.5736667,493.201,463.7843333,590.93,518.1763333,502.745,493.1653333,617.4013333,737.3083333,634.1936667,620.57,553.7373333,533.047
7.264,58.4105,-103.64725,138.78625,-101.62225,-212.15075,101.79175,49.63925,64.09975,-84.33725,-168.887,-95.37725,91.79366667,71.5,48.112,34.85733333,55.80766667,33.82866667,-202.2185,-162.7815,-347.96025,-302.72525,4.43925,-288.38825,-110.244,106.24725,-77.242,379.5,-107.3515,-449.75025,29.6275,20.931,-70.18625,42.476,-111.1225,-12.0885,-78.8215,-22,-71,74.386,-58.3095,-70.243,-99.5,11.857,75.5,-97.735,95.9895,-87,75.9995,48.8895,75.779,18.5375,101.255,-30.988,-335,160.5305,2.279,47.9095,2.677,193.5063333,77.851,149.8253333,163.1423333,109.4796667,145.365,126.9456667,91.88766667,632.3823333,671.8193333,497.396,465.212,569.0126667,526.2,509.6766667,472.089,649.0656667,710.7453333,642.924,642.7523333,577.093,526.2856667
7.49,96.837,-48.7875,215.78625,-72.32925,-109.01825,188.44575,86.20875,15.67875,-136.7015,-97.07025,-76.537,74.42466667,95.5,38.78466667,42.983,65.65666667,39.529,-83.43475,-200.007,-377.948,-319.373,3.275,-379.82625,-134.7405,101.435,-107.854,473.75,-68.47525,-355.25625,-6.19025,-82.4515,-82.27775,68.5645,-96.961,9.2075,-58.7345,-104.5,-82,136.495,-8.0695,-122.969,-30.5,-4.4765,42,-146.143,153.0135,-56,73.6665,60.7925,128.6465,42.755,39.692,-42.3655,-183,105.7125,-79.813,-19.641,32.7145,183.72,64.46666667,192.676,152.307,97.31266667,116.018,115.453,86.92,628.961,664.8966667,508.061,456.7083333,569.5546667,553.3873333,512.6473333,488.7883333,656.1866667,718.6796667,646.2703333,632.8056667,564.7276667,543.942
7.717,81.06325,-130.136,186.38475,-160.4105,-134.921,28.0825,102.0105,-38.94625,-132.24325,-33.5985,-150.84175,33.988,74.16666667,42.87,40.061,58.659,22.71133333,-120.57375,-206.68375,-420.931,-328.38375,-32.63625,-331.41875,-86.64925,173.10025,-63.72125,299.25,-81.94425,-428.2,0.18425,-49.88,-132.75275,-103.1345,-115.044,-75.1685,-73.3995,22,-11.5,119.3655,43.8915,-54.988,-31,-28.806,39,-151.5545,181.478,-99,41.2755,33.551,141.9865,57.847,10.0575,-42.762,-302.5,131.3465,-4.18,52.3775,225.298,188.3546667,66.46566667,212.5323333,182.2606667,98.876,134.971,104.6316667,120.6876667,651.9476667,666.3016667,515.2,447.7726667,589.2626667,542.6406667,520.1666667,518.4373333,619.7663333,727.814,629.857,608.7206667,544.9506667,546.1346667
7.944,30.59375,-104.894,166.13025,-159.66175,-68.464,50.629,48.3175,35.1805,-126.79875,-94.5725,-74.155,47.30933333,66,44.40933333,54.068,46.11966667,31.381,5.9625,-230.249,-344.01025,-313.42775,19.259,-321.03025,-92.68625,114.5535,-47.9795,249.5,-63.5545,-399.8365,65.1795,-155.138,-89.17525,-73.963,-111.6275,-28.8095,-53.558,19,-131.5,90.3965,57.114,-146.3705,-49.5,37.7685,50,-141.823,121.3165,-55,47.7095,27.483,149.905,64.473,16.634,1.1855,-118,106.8365,33.507,40.391,267.405,161.1393333,79.062,165.0743333,184.153,101.7026667,131.899,107.9596667,106.4713333,655.5873333,670.3096667,507.4866667,461.303,591.995,529.2286667,514.2646667,491.7743333,635.8166667,711.34,624.779,622.1373333,568.0896667,531.8443333
8.171,90.04975,-51.48775,98.016,-64.9185,-150.231,32.37775,111.13875,-18.81,-95.2045,-78.61875,-61.81375,65.69,91.16666667,62.50833333,54.54466667,45.051,45.97366667,-111.71075,-262.1905,-353.008,-309.14225,78.04525,-375.80825,-107.68475,120.341,-55.092,388,-96.3795,-410.86575,26.86075,-86.24325,-160.883,-25.898,-107.3535,-66.757,-85.507,61,-185.5,111.8725,66.888,-168.0255,-69.5,-11.7075,36.5,-146.148,98.5235,-49.5,108.537,21.3945,78.5595,20.762,11.84,-30.5255,-235.5,197.966,14.626,57.872,164.5155,159.2983333,86.875,143.4563333,141.6146667,107.7196667,161.349,95.26333333,81.33966667,650.3633333,679.3783333,488.2183333,464.1133333,574.7516667,547.5493333,506.446,477.853,662.249,674.1546667,630.553,648.4886667,581.3566667,540.6626667
8.398,93.43775,-85.36225,180.54075,-53.55875,-181.2535,-14.35975,165.76525,-18.81625,-40.92775,-27.96375,-85.9745,70.464,73.83333333,57.142,61.77966667,43.936,50.39033333,-29.38825,-241.392,-338.751,-286.07975,-2.75675,-269.61575,-92.57675,144.7725,-70.357,420.25,-209.12675,-439.45125,77.7075,-80.11875,-163.87125,-82.0275,-118.857,-78.439,-82.6495,71,-31,62.2365,-13.131,-83.2685,-98.5,40.767,64.5,-119.779,127.058,-63.5,93.4995,21.371,134.1665,-39.806,59.231,-90.073,-272.5,70.0135,74.8145,-13.876,-7.0305,151.6766667,90.57566667,191.673,149.601,120.9153333,121.3713333,91.87266667,76.09833333,642.3503333,672.2843333,483.4996667,463.7803333,578.9386667,552.611,513.8333333,492.3066667,656.6296667,687.6526667,636.4676667,647.1253333,570.1336667,536.6983333
8.625,73.086,-157.63125,180.27275,-20.29975,-239.1845,31.8845,127.477,51.512,-123.5975,-7.10075,-27.56275,57.91266667,70.66666667,43.52566667,76.12066667,46.283,33.872,-70.0535,-175.753,-304.46825,-288.12575,43.42575,-310.63325,-56.97925,138.724,-80.2465,388.5,-216.721,-446.66425,98.696,-122.499,-48.2875,49.1735,-172.0715,-62.551,-43.561,29,-55,191.7245,-49.432,22.934,-33.5,-31.9525,12.5,-135.308,36.0255,-32.5,99.4385,49.102,165.7585,-15.529,34.84,-125.2905,-316,85.7245,-45.449,-35.992,-18.629,139.2266667,68.43266667,164.0373333,174.473,110.6803333,115.5263333,104.889,94.39,637.7043333,665.35,489.0166667,467.6666667,574.381,518.6743333,504.652,478.3836667,631.7253333,722.5216667,622.429,646.08,559.1833333,526.2796667
8.852,72.354,-56.4345,127.224,-70.52475,-175.23225,60.0305,201.544,53.1815,-23.54075,11.4695,-36.95975,37.43233333,64.16666667,49.981,69.40333333,47.251,47.70133333,-105.9585,-143.7995,-371.7985,-332.84875,-94.225,-373.78125,-112.0585,96.337,-82.53775,364,-181.37375,-507.98125,165.55075,-62.6495,-88.34225,-65.497,-80.039,-61.779,-61.2415,155,-64,176.8115,12.9985,13.184,-69.5,-60.337,68,-198.398,55.612,-77.5,137.372,75.507,170.636,23.2995,88.068,9.07,-259.5,135.7975,-63.1005,-19.039,-14.7855,148.5346667,69.578,141.5226667,180.769,87.172,120.6543333,117.2663333,106.3963333,636.2956667,669.0403333,493.4676667,464.1136667,596.4253333,527.9346667,492.2353333,472.416,619.8313333,727.3216667,616.944,640.265,550.6163333,514.859
9.079,36.863,-81.868,170.198,-153.07,-119.03525,6.069,80.48775,-9.1795,-97.941,-40.422,-108.82575,58.10733333,65.33333333,44.268,36.72933333,42.762,44.37733333,-137.11675,-149.7705,-368.31675,-282.9205,13.464,-325.0745,-187.12875,70.9705,-51.27475,407,-116.2605,-416.68125,140.829,-47.9955,-135.78075,-36.614,-72.5305,-56.4285,-73.068,28.5,-48,157.284,-20.8265,-65.209,-127.5,32.8435,23.5,-172.104,81.3825,-16.5,117.4795,121.847,169.837,-0.959,30.5065,35.5545,-172,164.721,-3.7415,38.4695,-84.2125,158.8683333,95.64033333,137.812,156.8103333,77.40966667,129.641,113.2536667,91.99433333,613.366,676.2586667,492.4913333,457.447,576.723,513.0326667,490.7893333,479.3946667,617.515,720.207,631.4103333,624.9146667,543.6453333,509.26
